source_key,source_type,status,database_fragment_id,date,diary,page_name,place_after,image_relative_path,database_sequence,reason
"fragments/1831/02/16-img2747","LEGACY","MATCHED_EXACT","1227","1831-02-16","diary-1831","img2747","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/02/17-img2748","LEGACY","MATCHED_EXACT","1228","1831-02-17","diary-1831","img2748","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/02/18-img2748","LEGACY","MATCHED_EXACT","1229","1831-02-18","diary-1831","img2748","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/02/19-img2748","LEGACY","MATCHED_EXACT","1230","1831-02-19","diary-1831","img2748","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/02/19-img2749","LEGACY","MATCHED_EXACT","1231","1831-02-19","diary-1831","img2749","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1831/02/20-img2749","LEGACY","MATCHED_EXACT","1232","1831-02-20","diary-1831","img2749","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/02/21-img2749","LEGACY","MATCHED_EXACT","1233","1831-02-21","diary-1831","img2749","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/02/22-img2749","LEGACY","MATCHED_EXACT","1234","1831-02-22","diary-1831","img2749","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/02/23-img2749","LEGACY","MATCHED_EXACT","1235","1831-02-23","diary-1831","img2749","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/02/24-img2750","LEGACY","MATCHED_EXACT","1236","1831-02-24","diary-1831","img2750","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/02/25-img2750","LEGACY","MATCHED_EXACT","1237","1831-02-25","diary-1831","img2750","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/02/26-img2750","LEGACY","MATCHED_EXACT","1238","1831-02-26","diary-1831","img2750","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/02/27-img2750","LEGACY","MATCHED_EXACT","1239","1831-02-27","diary-1831","img2750","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/02/28-img2751","LEGACY","MATCHED_EXACT","1240","1831-02-28","diary-1831","img2751","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/01-img2751","LEGACY","MATCHED_EXACT","1241","1831-03-01","diary-1831","img2751","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/02-img2751","LEGACY","MATCHED_EXACT","1242","1831-03-02","diary-1831","img2751","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/06-img2752","LEGACY","MATCHED_EXACT","1243","1831-03-06","diary-1831","img2752","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/07-img2752","LEGACY","MATCHED_EXACT","1244","1831-03-07","diary-1831","img2752","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/08-img2752","LEGACY","MATCHED_EXACT","1245","1831-03-08","diary-1831","img2752","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/09-img2752","LEGACY","MATCHED_EXACT","1246","1831-03-09","diary-1831","img2752","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/10-img2753-left","LEGACY","MATCHED_EXACT","1247","1831-03-10","diary-1831","img2753","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/11-img2753-left","LEGACY","MATCHED_EXACT","1248","1831-03-11","diary-1831","img2753","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/12-img2753-left","LEGACY","MATCHED_EXACT","1249","1831-03-12","diary-1831","img2753","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/13-img2753-left","LEGACY","MATCHED_EXACT","1250","1831-03-13","diary-1831","img2753","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/14-b3-img2753-white-swan-alnwick","LEGACY","MATCHED_EXACT","1251","1831-03-14","diary-1831","img2753","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/14-img2753-right","LEGACY","MATCHED_EXACT","1252","1831-03-14","diary-1831","img2753","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/15-b3-img2754-castle-alnwick","LEGACY","MATCHED_EXACT","1253","1831-03-15","diary-1831","img2754","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/15-img2753-right","LEGACY","MATCHED_EXACT","1254","1831-03-15","diary-1831","img2753","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/16-img2753-right","LEGACY","MATCHED_EXACT","1255","1831-03-16","diary-1831","img2753","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/16-img2758","LEGACY","MATCHED_EXACT","1256","1831-03-16","diary-1831","img2758","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/17-img2753-right","LEGACY","MATCHED_EXACT","1257","1831-03-17","diary-1831","img2753","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/18-img2754","LEGACY","MATCHED_EXACT","1258","1831-03-18","diary-1831","img2754","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/19-img2754","LEGACY","MATCHED_EXACT","1259","1831-03-19","diary-1831","img2754","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/20-img2754","LEGACY","MATCHED_EXACT","1260","1831-03-20","diary-1831","img2754","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/21-img2754","LEGACY","MATCHED_EXACT","1261","1831-03-21","diary-1831","img2754","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/22-b3-img2754-the-bull-alnwick","LEGACY","MATCHED_EXACT","1262","1831-03-22","diary-1831","img2754","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/22-img2754","LEGACY","MATCHED_EXACT","1263","1831-03-22","diary-1831","img2754","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/23-img2755","LEGACY","MATCHED_EXACT","1264","1831-03-23","diary-1831","img2755","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/24-img2755","LEGACY","MATCHED_EXACT","1265","1831-03-24","diary-1831","img2755","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/25-img2755","LEGACY","MATCHED_EXACT","1266","1831-03-25","diary-1831","img2755","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/26-img2756","LEGACY","MATCHED_EXACT","1267","1831-03-26","diary-1831","img2756","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/27-img2756","LEGACY","MATCHED_EXACT","1268","1831-03-27","diary-1831","img2756","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/28-b3-img2755-bondgate-hall","LEGACY","MATCHED_EXACT","1269","1831-03-28","diary-1831","img2755","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/28-img2756","LEGACY","MATCHED_EXACT","1270","1831-03-28","diary-1831","img2756","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/29-img2756","LEGACY","MATCHED_EXACT","1271","1831-03-29","diary-1831","img2756","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/29-img2757","LEGACY","MATCHED_EXACT","1272","1831-03-29","diary-1831","img2757","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/30-img2757","LEGACY","MATCHED_EXACT","1273","1831-03-30","diary-1831","img2757","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/03/31-img2757","LEGACY","MATCHED_EXACT","1274","1831-03-31","diary-1831","img2757","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/01-img2758","LEGACY","MATCHED_EXACT","1275","1831-04-01","diary-1831","img2758","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/02-b3-img2758-charlotte-square-newcastle","LEGACY","MATCHED_EXACT","1276","1831-04-02","diary-1831","img2755","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/02-img2758","LEGACY","MATCHED_EXACT","1277","1831-04-02","diary-1831","img2758","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/03-img2758","LEGACY","MATCHED_EXACT","1278","1831-04-03","diary-1831","img2758","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/04-b3-img2758-northumberland-alms-tynemouth","LEGACY","MATCHED_EXACT","1279","1831-04-04","diary-1831","img2755","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/04-img2759","LEGACY","MATCHED_EXACT","1280","1831-04-04","diary-1831","img2759","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/05-img2759","LEGACY","MATCHED_EXACT","1281","1831-04-05","diary-1831","img2759","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/06-img2759","LEGACY","MATCHED_EXACT","1282","1831-04-06","diary-1831","img2759","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/07-img2760","LEGACY","MATCHED_EXACT","1283","1831-04-07","diary-1831","img2760","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/08-img2760","LEGACY","MATCHED_EXACT","1284","1831-04-08","diary-1831","img2760","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/09-img2760","LEGACY","MATCHED_EXACT","1285","1831-04-09","diary-1831","img2760","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/10-img2760","LEGACY","MATCHED_EXACT","1286","1831-04-10","diary-1831","img2760","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/11-img2761","LEGACY","MATCHED_EXACT","1287","1831-04-11","diary-1831","img2761","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/12-b3-img2761-brandon-white-house","LEGACY","MATCHED_EXACT","1288","1831-04-12","diary-1831","img2761","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/12-img2761","LEGACY","MATCHED_EXACT","1289","1831-04-12","diary-1831","img2761","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/13-img2761","LEGACY","MATCHED_EXACT","1290","1831-04-13","diary-1831","img2761","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/14-img2761","LEGACY","MATCHED_EXACT","1291","1831-04-14","diary-1831","img2761","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/15-img2762","LEGACY","MATCHED_EXACT","1292","1831-04-15","diary-1831","img2762","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/16-img2762","LEGACY","MATCHED_EXACT","1293","1831-04-16","diary-1831","img2762","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/17-img2762","LEGACY","MATCHED_EXACT","1294","1831-04-17","diary-1831","img2762","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/18-img2762","LEGACY","MATCHED_EXACT","1295","1831-04-18","diary-1831","img2762","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/19-b3-img2762-north-shields-walk","LEGACY","MATCHED_EXACT","1296","1831-04-19","diary-1831","img2762","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/19-img2762","LEGACY","MATCHED_EXACT","1297","1831-04-19","diary-1831","img2762","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/20-img2763","LEGACY","MATCHED_EXACT","1298","1831-04-20","diary-1831","img2763","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/21-img2763","LEGACY","MATCHED_EXACT","1299","1831-04-21","diary-1831","img2763","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/22-img2763","LEGACY","MATCHED_EXACT","1300","1831-04-22","diary-1831","img2763","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/23-img2764","LEGACY","MATCHED_EXACT","1301","1831-04-23","diary-1831","img2764","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/24-img2764","LEGACY","MATCHED_EXACT","1302","1831-04-24","diary-1831","img2764","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/25-img2764","LEGACY","MATCHED_EXACT","1303","1831-04-25","diary-1831","img2764","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/26-img2764","LEGACY","MATCHED_EXACT","1304","1831-04-26","diary-1831","img2764","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/27-img2765","LEGACY","MATCHED_EXACT","1305","1831-04-27","diary-1831","img2765","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/28-img2765","LEGACY","MATCHED_EXACT","1306","1831-04-28","diary-1831","img2765","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/29-img2765","LEGACY","MATCHED_EXACT","1307","1831-04-29","diary-1831","img2765","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/04/30-img2765","LEGACY","MATCHED_EXACT","1308","1831-04-30","diary-1831","img2765","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/05/01-img2766","LEGACY","MATCHED_EXACT","1309","1831-05-01","diary-1831","img2766","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/05/02-img2766","LEGACY","MATCHED_EXACT","1310","1831-05-02","diary-1831","img2766","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/05/03-img2766","LEGACY","MATCHED_EXACT","1311","1831-05-03","diary-1831","img2766","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/05/04-img2766","LEGACY","MATCHED_EXACT","1312","1831-05-04","diary-1831","img2766","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/05/05-img2767","LEGACY","MATCHED_EXACT","1313","1831-05-05","diary-1831","img2767","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/05/06-img2767","LEGACY","MATCHED_EXACT","1314","1831-05-06","diary-1831","img2767","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/05/07-b3-img2767-hms-samarang","LEGACY","MATCHED_EXACT","1315","1831-05-07","diary-1831","img2767","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1831/05/07-img2767","LEGACY","MATCHED_EXACT","1316","1831-05-07","diary-1831","img2767","","","2.0000","date, Page context and imported HTML hash match"
